,StudentID,over_lap,gap
11300,ID-26479,[],[]
11301,ID-23084,[],[]
11302,ID-27569,[],[]
11303,ID-27249,[],[]
11304,ID-29376,[],[]
11305,ID-30920,[],[]
11306,ID-28595,[9736],[]
11307,ID-30774,[],[]
11308,ID-07922,[],[]
11309,ID-28964,[],[15777]
11310,ID-29836,[],[]
11311,ID-30070,[],[110404]
11312,ID-31343,[],[]
11313,ID-28590,[],[]
11314,ID-04301,[],[]
11315,ID-33430,[],[]
11316,ID-33331,[],[]
11317,ID-25946,[],[]
11318,ID-27330,[],[]
11319,ID-31217,[],[]
11320,ID-25178,[],[]
11321,ID-28648,[],"[171314, 191748]"
11322,ID-27734,[],[]
11323,ID-26893,[],[]
11324,ID-31240     ,[],[]
11325,ID-27292,[],[]
11326,ID-30995,[],[]
11327,ID-26651,[],[198362]
11328,ID-27673,[],[]
11329,ID-30499,[],[]
11330,ID-21501,[],[]
11331,ID-28790,[],[140195]
11332,ID-23658,[],[]
11333,ID-30403,[],[]
11334,ID-28822,[],[]
11335,ID-27305,[],[]
11336,ID-27205,[],[]
11337,ID-28229,[],[]
11338,ID-10470,[],[]
11339,ID-31141,[],[]
11340,ID-34728,[],[65367]
11341,ID-32102,[],[]
11342,ID-25064,[],[]
11343,ID-30955,[],[]
11344,ID-21432     ,[],[]
11345,ID-24457,[],[]
11346,ID-24598,[],[]
11347,ID-33680,[],[]
11348,ID-30348,[],[66180]
11349,ID-26434,[],[]
11350,ID-12091,[],[]
11351,ID-24074,[],[]
11352,ID-20339,[],[]
11353,ID-29895,[],[]
11354,ID-25311,[],[]
11355,ID-23782,[],[]
11356,ID-32447,[],[]
11357,ID-26878,[],[]
11358,ID-29478,[],[]
11359,ID-26681,[],[]
11360,ID-30053,[],[144518]
11361,ID-23553,[],[]
11362,ID-25734,[],[]
11363,ID-26332,[129773],[]
11364,ID-26145,[],[]
11365,ID-24514     ,[],[]
11366,ID-22456,[],[]
11367,ID-28504     ,[],[]
11368,ID-32219,[],[]
11369,ID-27296,[],[]
11370,ID-28818,[],[]
11371,ID-27790,[],[]
11372,ID-21021,[],[]
11373,ID-27226,[],[]
11374,ID-28398,[],[]
11375,ID-21680,[],[]
11376,ID-27559,[],[]
11377,ID-24367,[],[]
11378,ID-30921     ,[],[]
11379,ID-27852,[],[]
11380,ID-28768,[],[]
11381,ID-28732,[],[]
11382,ID-25336,[],[]
11383,ID-24377,[],[204910]
11384,ID-29225,[14241],[]
11385,ID-27295,[],[]
11386,ID-25830,[],[]
11387,ID-24434,[],[]
11388,ID-31481,[7723],[]
11389,ID-23198,[],[]
11390,ID-33327,[],[]
11391,ID-23084     ,[],[]
11392,ID-28858,[],[]
11393,ID-27455,[],[]
11394,ID-31826,[],[]
11395,ID-27885,[],[]
11396,ID-28341,[],[]
11397,ID-26655,[],[]
11398,ID-28357,[],[]
11399,ID-30938     ,[],[]
11400,ID-25357,[],[]
11401,ID-25351,[],[]
11402,ID-25587,[],[]
11403,ID-29770,[],[]
11404,ID-27459,[],[110312]
11405,ID-29175     ,[],[]
11406,ID-27884,[],[]
11407,ID-29415,[],[]
11408,ID-28713,[],[]
11409,ID-21592     ,[],[]
11410,ID-32231,[],[]
11411,ID-31231,[],[]
11412,ID-30154,[],[]
11413,ID-24397,[],[]
11414,ID-29642,[],[]
11415,ID-26126,[],[]
11416,ID-25709,[],[]
11417,ID-27708,[],[66673]
11418,ID-29446,[],[]
11419,ID-26302,[],[]
11420,ID-28903,[],[]
11421,ID-27114,[],[67337]
11422,ID-28324,[],[]
11423,ID-31631,[],[]
11424,ID-27687,[],[]
11425,ID-30438,[],[]
11426,ID-26200,[],[]
11427,ID-28528,[],[102099]
11428,ID-31069,[],[]
11429,ID-27449,[],[]
11430,ID-26717,[],[]
11431,ID-30281,[],[]
11432,ID-28729,[],[]
11433,ID-32375,[],[]
11434,ID-28129,[],[]
11435,ID-30605,[],[]
11436,ID-27723,[],[]
11437,ID-24789,[],[]
11438,ID-26889,[],[]
11439,ID-33393,[],[]
11440,ID-27067,[191626],[204267]
11441,ID-24339,[],[]
11442,ID-29410,[],[]
11443,ID-35061,[],[]
11444,ID-23964,[],[]
11445,ID-30248,[],[]
11446,ID-26678,[],[]
11447,ID-30797,[],[]
11448,ID-25313,[],[]
11449,ID-31889,[],[152135]
11450,ID-24428,[],[]
11451,ID-28487,[],[]
11452,ID-29062,[],[]
11453,ID-29100,[],[]
11454,ID-26208,[],[]
11455,ID-29551,[],[138409]
11456,ID-30352,[],[]
11457,ID-26880,[],[]
11458,ID-28886,[],[]
11459,ID-31487,[],[]
11460,ID-31944,[],[]
11461,ID-25244,[],[]
11462,ID-29508,[],[]
11463,ID-27609,[],[]
11464,ID-27961,[8991],[]
11465,ID-28073,[],[]
11466,ID-24255,[],[]
11467,ID-26806,[],[]
11468,ID-27154,[],[]
11469,ID-33776     ,[],[]
11470,ID-30907,[],[]
11471,ID-27923,[],[]
11472,ID-25055,[],[]
11473,ID-28779,[],[]
11474,ID-29724,[],[]
11475,ID-26458,[],[]
11476,ID-30510,[],[]
11477,ID-20113,[],[]
11478,ID-13394,[],[]
11479,ID-29755,[],[]
11480,ID-32712,[],[]
11481,ID-22456     ,[],[]
11482,ID-34152,[],[]
11483,ID-26795,[],[]
11484,ID-29942,[],[]
11485,ID-28359,[],[]
11486,ID-28696,[],[]
11487,ID-30411     ,[],[]
11488,ID-27239,[],[]
11489,ID-30231,[],[]
11490,ID-31008,[],[]
11491,ID-26110,[],[]
11492,ID-28889,[],[]
11493,ID-00541,[],[]
11494,ID-26790,[],[]
11495,ID-28918,[],[]
11496,ID-26210,[],[]
11497,ID-30627,[],[]
11498,ID-22316,[],[]
11499,ID-24021     ,[],[]
11500,ID-24568,[],[]
11501,ID-27493,[],[]
11502,ID-27159,[],[]
11503,ID-28994,[],[]
11504,ID-27344,"[88612, 115912]",[]
11505,ID-10537,[],[]
11506,ID-28178,[],[]
11507,ID-25432,[],[]
11508,ID-29449,[],[]
11509,ID-16811,[],[]
11510,ID-27113,[],[]
11511,ID-20495,[],[]
11512,ID-28204,[],[]
11513,ID-25442,[],[]
11514,ID-25064     ,[],[]
11515,ID-34728     ,[],[]
11516,ID-33113,[],[]
11517,ID-26177,[],[]
11518,ID-29831,[],[]
11519,ID-25963,[],[]
11520,ID-27933,[],[]
11521,ID-29775,[],[]
11522,ID-31240,[],[]
11523,ID-33204,[],[]
11524,ID-29358,[],[]
11525,ID-27794,[],[]
11526,ID-29915,[],[]
11527,ID-23136     ,[],[]
11528,ID-24415,[],[]
11529,ID-27097,[],[]
11530,ID-29217,[],[]
11531,ID-24318,[],[]
11532,ID-28065,[],[]
11533,ID-22144,[],[]
11534,ID-25270,[],[]
11535,ID-27591,[],[]
11536,ID-25861,[],[147708]
11537,ID-28223,[],[]
11538,ID-28750,[],[2459]
11539,ID-33874,[],[]
11540,ID-28210,[13507],[]
11541,ID-30923,[],[]
11542,ID-29202,[],[]
11543,ID-29031,[],[]
11544,ID-21680     ,[],[]
11545,ID-28474,[],[]
11546,ID-28090,[],[]
11547,ID-27334,[],[]
11548,ID-27874,[],[]
11549,ID-29174,[],[]
11550,ID-27616,[],[]
11551,ID-35356,[],[]
11552,ID-26194,[],[]
11553,ID-23619,[],[181305]
11554,ID-32931,[],[]
11555,ID-28941,[],[]
11556,ID-20030,[],[]
11557,ID-29652,[],[]
11558,ID-27453,[],[]
11559,ID-28453,[],[]
11560,ID-30108,[],[]
11561,ID-09881,[],[]
11562,ID-29504,[],[]
11563,ID-30121,[6774],[]
11564,ID-20987     ,[],[]
11565,ID-24377     ,[],[]
11566,ID-23042,[],[]
11567,ID-29672,[],[]
11568,ID-27647,[],[]
11569,ID-21551,[],[]
11570,ID-22326,[],[]
11571,ID-31602,[],[]
11572,ID-30371,[],[]
11573,ID-00530,[],[]
11574,ID-25830     ,[],[]
11575,ID-26108,[],[]
11576,ID-26750,[],[]
11577,ID-24195,[],[]
11578,ID-25358,[],[]
11579,ID-29774,[],[]
11580,ID-29440,[],[]
11581,ID-27563,[],[]
11582,ID-26369,[],[]
11583,ID-32653,[],[]
11584,ID-27513,[],[]
11585,ID-25286,[],[]
11586,ID-26345,[],[]
11587,ID-29434,[],[]
11588,ID-30936,[],[]
11589,ID-28798,[],[]
11590,ID-29377,[],[]
11591,ID-31677,[],[]
11592,ID-32763,[11592],[]
11593,ID-26846,[],[]
11594,ID-27961     ,[],[]
11595,ID-26861,[],[]
11596,ID-30902,[],[]
11597,ID-26436,[],[]
11598,ID-31991,[12899],[]
11599,ID-32424,[],[]
11600,ID-29397,[],[]
11601,ID-26400,[],[66360]
11602,ID-24659,[],[8478]
11603,ID-27623,[],[]
11604,ID-25492,[],[]
11605,ID-27795,[],[]
11606,ID-27203,[],[]
11607,ID-29762,[],[]
11608,ID-31644,[],[]
11609,ID-30153,[],[]
11610,ID-30212,[],[]
11611,ID-31672,[],[]
11612,ID-26755     ,[],[]
11613,ID-29384,[],[]
11614,ID-29276,[],[]
11615,ID-22465     ,[],[]
11616,ID-24333     ,[],[]
11617,ID-22360     ,[],[]
11618,ID-26817     ,[],[]
11619,ID-27202,[],[]
11620,ID-24190,[],[]
11621,ID-28933,[],[]
11622,ID-28868,[],[]
11623,ID-30682,[],[]
11624,ID-27470,[],[]
11625,ID-22649,[12632],[]
11626,ID-29513,[],[]
11627,ID-30574,[],[36623]
11628,ID-28756,[63869],[]
11629,ID-29712,[],[]
11630,ID-27768,[],[]
11631,ID-29786,[],[]
11632,ID-26625,[],[]
11633,ID-23565,[],[]
11634,ID-32430,[8688],[]
11635,ID-25555,[],[]
11636,ID-28107,[],[]
11637,ID-21651,[],[]
11638,ID-33569,[],[]
11639,ID-29796,[],[]
11640,ID-28063,[],[]
11641,ID-22914,[],[]
11642,ID-29771,[],[]
11643,ID-23955,[],[]
11644,ID-24000,[],[]
11645,ID-29037,[],[]
11646,ID-22841,[],[]
11647,ID-27365,[],[]
11648,ID-27261,[],[]
11649,ID-28495,[],[]
11650,ID-29730,[],[]
11651,ID-27118,[],[]
11652,ID-33383,[],[]
11653,ID-26496,[],[]
11654,ID-29543,[10004],[]
11655,ID-21926,[],[]
11656,ID-33494,[],[]
11657,ID-30146,[],[]
11658,ID-24265,[36347],[]
11659,ID-29420,[],[]
11660,ID-27785,[],[]
11661,ID-33325,[],[149210]
11662,ID-31751,[],[]
11663,ID-29651,[],[]
11664,ID-33151,[],[]
11665,ID-30206,[],[]
11666,ID-23939,[],[5740]
11667,ID-31170,[],[]
11668,ID-23397,[],[]
11669,ID-31803,[],[]
11670,ID-30579,[],[199134]
11671,ID-25527,[],[]
11672,ID-28804,[1799],[]
11673,ID-31115,[],[]
11674,ID-27551,[],[]
11675,ID-31705,[],[]
11676,ID-28202,[],[]
11677,ID-28550,[],[]
11678,ID-29095,[],[]
11679,ID-29372,[],[]
11680,ID-25505,[],"[7573, 134946]"
11681,ID-21866,[],[]
11682,ID-27826,[],[]
11683,ID-29421     ,[],[]
11684,ID-19932,[],[]
11685,ID-28736,[],[]
11686,ID-21597,[],[]
11687,ID-29342,[],[]
11688,ID-20685,[],[]
11689,ID-30779,[],[]
11690,ID-24476,[],[]
11691,ID-26000,[],[]
11692,ID-20761,[],[]
11693,ID-27736,[],[]
11694,ID-27251,[],[]
11695,ID-29033,[],[]
11696,ID-27665,[],[]
11697,ID-29275,[],[]
11698,ID-28172     ,[10871],[]
11699,ID-28154,[10395],[]
11700,ID-27865     ,[],[113023]
11701,ID-28594,[],[]
11702,ID-27819,[],[]
11703,ID-33244,[],[]
11704,ID-27304,[],[]
11705,ID-28821     ,[],[]
11706,ID-33906     ,[],[]
11707,ID-30647,[],[]
11708,ID-28351,[],[]
11709,ID-28669,[],[]
11710,ID-26826,[9816],[]
11711,ID-28457,[],[]
11712,ID-27616     ,[],[]
11713,ID-27411,[],[]
11714,ID-27546,[],[]
11715,ID-31639,[],[]
11716,ID-29041,[],[]
11717,ID-30325,[],[]
11718,ID-30829,[21173],[]
11719,ID-23181,[],[]
11720,ID-30199,[],[]
11721,ID-28326,[],[]
11722,ID-22465,[],[]
11723,ID-28535,[],[]
11724,ID-27728,[],[]
11725,ID-28337,[],[]
11726,ID-34548,[],[]
11727,ID-30377,[],[]
11728,ID-15463,[],[]
11729,ID-26489,[],[]
11730,ID-28542,[],[]
11731,ID-29720,[],[]
11732,ID-32556,[],[]
11733,ID-19739,[],[]
11734,ID-29240,[],[]
11735,ID-25310,[],[]
11736,ID-29522,[],[]
11737,ID-31217     ,[],[]
11738,ID-20771,[],[]
11739,ID-28356,[],[]
11740,ID-26720     ,[],[]
11741,ID-12891,[],[]
11742,ID-28900,[],[]
11743,ID-30959,[],[]
11744,ID-21021     ,[],[]
11745,ID-24307,[],[]
11746,ID-30005,[],[]
11747,ID-26734     ,[],[]
11748,ID-28428,[],[]
11749,ID-28939,[],[]
11750,ID-28438,"[9567, 4571]",[]
11751,ID-29414,[],[]
11752,ID-30918,[],[]
11753,ID-29223,[],[]
11754,ID-24390,[],[]
11755,ID-29520,[],[]
11756,ID-22188,[52344],[]
11757,ID-29943,[],[]
11758,ID-29753,[],[]
11759,ID-29484,[],[]
11760,ID-26039,[],[]
11761,ID-28589,[],[]
11762,ID-26501,[],[]
11763,ID-28719,[],[]
11764,ID-27528,[],[]
11765,ID-25790,[],[]
11766,ID-30367,[],[]
11767,ID-30473,[],[]
11768,ID-32437,[],[]
11769,ID-26677,[],[]
11770,ID-25355,[],[]
11771,ID-32539,[],[]
11772,ID-29055,[],[]
11773,ID-29987,[],[]
11774,ID-28385,[],[]
11775,ID-27268,[],[85198]
11776,ID-27110,[],[]
11777,ID-29425,[],[]
11778,ID-25677,[],[]
11779,ID-31285,[],[]
11780,ID-27611,[],[]
11781,ID-24290,[],[]
11782,ID-30641,[],[]
11783,ID-33167,[],[]
11784,ID-29373,[],[]
11785,ID-33906,[],[]
11786,ID-32248,[],[]
11787,ID-32548,[],[]
11788,ID-27964,[],[]
11789,ID-25873,[],[]
11790,ID-24974,[],[]
11791,ID-28532,[],[]
11792,ID-32242,[12779],[]
11793,ID-14679,[],[]
11794,ID-28446,[],[]
11795,ID-27539,[],[]
11796,ID-29997,[],[]
11797,ID-29007,[],[]
11798,ID-29022,[],[]
11799,ID-31300,[],[]
11800,ID-30893,[],[147537]
11801,ID-24188,[],[]
11802,ID-31633,[9420],[]
11803,ID-24576,[],[]
11804,ID-21008,[7310],[]
11805,ID-28923,[],[]
11806,ID-32447     ,[],[]
11807,ID-00539,[],[]
11808,ID-29328,[],[]
11809,ID-31341,[],[]
11810,ID-26550,[],[]
11811,ID-27610,[],[]
11812,ID-26000     ,[],[]
11813,ID-16572,[],[]
11814,ID-28316,[],[]
11815,ID-20339     ,[],[]
11816,ID-27350,[],[]
11817,ID-26775,[],[]
11818,ID-28362,[],[]
11819,ID-19400,[],[]
11820,ID-24320,[],[]
11821,ID-29265,[],[]
11822,ID-23931     ,[],[]
11823,ID-28531,[],[]
11824,ID-29491,[],[]
11825,ID-20690,[],[]
11826,ID-31291,[],[]
11827,ID-29780,[],[]
11828,ID-29214,[],[146069]
11829,ID-26297,[],[]
11830,ID-28434,[11851],[]
11831,ID-17814,[],[]
11832,ID-29731,[],"[90852, 119367]"
11833,ID-27934,[],[]
11834,ID-30149,[],[]
11835,ID-34595,[],[]
11836,ID-28965,[],[]
11837,ID-29742,[],[]
11838,ID-32728,[],[]
11839,ID-23598,[],[]
11840,ID-28635,[],[]
11841,ID-28278,[],[]
11842,ID-27320,[],[]
11843,ID-08226,[10069],[]
11844,ID-23299     ,[],[]
11845,ID-19260,[],[]
11846,ID-22402,[],[221090]
11847,ID-30950,[],[]
11848,ID-11947,[],[]
11849,ID-23548,[],[]
11850,ID-09029,[],[]
11851,ID-28315,[11851],[]
11852,ID-03442,[],[]
11853,ID-15236     ,[],[]
11854,ID-31133,[],[62580]
11855,ID-25894,[],[]
11856,ID-21488     ,[],[]
11857,ID-21701,[],[]
11858,ID-27354,[],[]
11859,ID-04887     ,[],[]
11860,ID-31583,[],[]
11861,ID-25350,[],[]
11862,ID-13245,[],[]
11863,ID-07373,[7749],[]
11864,ID-16680,[],[]
11865,ID-20982,[],[]
11866,ID-06104,[],[]
11867,ID-25538     ,[],[53066]
11868,ID-18851,[],[]
11869,ID-23022,[],[]
11870,ID-22074,[],[]
11871,ID-09441,[],[57485]
11872,ID-26425,[],[]
11873,ID-30801,[],[]
11874,ID-33245,[],[]
11875,ID-33056,[],[]
11876,ID-09453,"[4763, 4397, 4343, 6338, 7958, 11876, 15693, 22286, 25401, 30016, 36769, 47648, 52981, 57407]",[75330]
11877,ID-21289,[],[]
11878,ID-28730,[12779],[]
11879,ID-30110,[63194],[]
11880,ID-27970,[],[]
11881,ID-08142,[],[]
11882,ID-25228,[],[]
11883,ID-30814,[],[]
11884,ID-31011,[],[]
11885,ID-26008,[],[]
11886,ID-32464,[],[]
11887,ID-32133,[],[]
11888,ID-26716,[],[]
11889,ID-20680,[],[]
11890,ID-14272,[],[]
11891,ID-33636,[],[]
11892,ID-25346     ,[],[]
11893,ID-29166,[],[]
11894,ID-28856,[],[]
11895,ID-31158,[],[22904]
11896,ID-29488,[],[]
11897,ID-20368,[],[]
11898,ID-12159,[],[]
11899,ID-16021,[],[]
11900,ID-09926     ,[],[]
11901,ID-20680     ,[],[]
11902,ID-19249,[],[]
11903,ID-09556,[],[]
11904,ID-26508,[],[]
11905,ID-19829,[],[14197]
11906,ID-29320,[],[]
11907,ID-31565,[],[]
11908,ID-31621,[],[]
11909,ID-21354,[],[37280]
11910,ID-34932,,
11911,ID-25511,[],[]
11912,ID-32426,[],[]
11913,ID-14090,[],[]
11914,ID-21558,[],[]
11915,ID-13984     ,[],[]
11916,ID-19262,[],[]
11917,ID-25499,[],[]
11918,ID-08491     ,[],[]
11919,ID-23471,[],[]
11920,ID-29881,[],[]
11921,ID-20883,[],[]
11922,ID-27379,[],[]
11923,ID-00527,[],[]
11924,ID-19446,[],[]
11925,ID-22479     ,[],[118278]
11926,ID-20982     ,[],[]
11927,ID-19394,[],[]
11928,ID-27612,[],[]
11929,ID-00177     ,[],[]
11930,ID-25517,[],[]
11931,ID-04423     ,[],[]
11932,ID-21488,[],[]
11933,ID-21870,[],[]
11934,ID-30814     ,[],[76644]
11935,ID-18118,[12632],[]
11936,ID-26221,[],[]
11937,ID-29969,[62612],[]
11938,ID-28587,[],[]
11939,ID-31509,[10063],[]
11940,ID-27198,[],[]
11941,ID-13441     ,[],[]
11942,ID-25456,[],[]
11943,ID-32765,[],[]
11944,ID-16147,[14386],[]
11945,ID-21127     ,[],[]
11946,ID-26016,[],[]
11947,ID-33022,[],[]
11948,ID-21127,[],[]
11949,ID-30966,[],[]
11950,ID-22357,[],[]
11951,ID-28610,[],[]
11952,ID-26079,[],[]
11953,ID-00532,[],[]
11954,ID-22970,[],[]
11955,ID-25595,[],[]
11956,ID-20644,[],[]
11957,ID-23116,[],[]
11958,ID-23066,[],[]
11959,ID-29063,[],[]
11960,ID-29963,[],[]
11961,ID-19832,[],[]
11962,ID-34930,[],[]
11963,ID-28432,[],[]
11964,ID-31122,[],[]
11965,ID-24017,[],[]
11966,ID-19644,[],[136089]
11967,ID-13394     ,[],[]
11968,ID-29408,[],[]
11969,ID-30713,[],[]
11970,ID-25783,[],[]
11971,ID-26716     ,[],[]
11972,ID-23299,[],[]
11973,ID-15190,[],[]
11974,ID-27382,[],[]
11975,ID-12702,[],[]
11976,ID-29419,[],[]
11977,ID-32734,[],[]
11978,ID-33582,[],[]
11979,ID-09022,[],[]
11980,ID-07207     ,[],[]
11981,ID-29005,[],[]
11982,ID-18781     ,[],[]
11983,ID-26574     ,[],[]
11984,ID-30877,[],[]
11985,ID-29552,[],[]
11986,ID-31089,[],[]
11987,ID-29277,[],[]
11988,ID-27767,[],[]
11989,ID-19832     ,[],[]
11990,ID-30024,[],[]
11991,ID-10314     ,[],[]
11992,ID-31083,[],[]
11993,ID-26109,[],[]
11994,ID-22016     ,[],[]
11995,ID-32850,[],[]
11996,ID-19634,[],[]
11997,ID-27535,[],[]
11998,ID-35018,[],[]
11999,ID-28546,[],[]
12000,ID-28525,[],[]
12001,ID-29580,[],[]
12002,ID-25198     ,[],[]
12003,ID-20166,[],[]
12004,ID-32927,[],[]
12005,ID-28033,[],[]
12006,ID-33316,[],[]
12007,ID-29579,[],[]
12008,ID-09564,[],[]
12009,ID-27632,[],[]
12010,ID-25346,[],[]
12011,ID-28812,[],[]
12012,ID-35125,[],[]
12013,ID-29649,[],[]
12014,ID-28179     ,[],[]
12015,ID-27855,[],[]
12016,ID-16409,[],[]
12017,ID-08433,[],[]
12018,ID-28192,[],[]
12019,ID-24243,[],[]
12020,ID-31667,[9788],[]
12021,ID-31079,[],[]
12022,ID-17782,[],[]
12023,ID-23090,[],[]
12024,ID-25014,[],[]
12025,ID-29978     ,[],[]
12026,ID-35770,[10524],[]
12027,ID-33258,[],[111194]
12028,ID-29806,[],[]
12029,ID-09043,[],[]
12030,ID-00537,[],[]
12031,ID-26574,[],[]
12032,ID-22335     ,[],[]
12033,ID-29978,[],[]
12034,ID-22016,[],[]
12035,ID-21701     ,[],[]
12036,ID-32055,[],[]
12037,ID-25736,[],[]
12038,ID-23990,[],[]
12039,ID-32179,[],[]
12040,ID-22522,[],[]
12041,ID-27676,[],[]
12042,ID-35653,[],[]
12043,ID-21924,[],[]
12044,ID-00446     ,[],[]
12045,ID-01502,[],[]
12046,ID-16607,[],[]
12047,ID-24099,[],[]
12048,ID-30587,[],[]
12049,ID-30870,,
12050,ID-21471,[],[]
12051,ID-26254,[],[]
12052,ID-29875,[],[]
12053,ID-28826,[],[]
12054,ID-00301     ,[],[]
12055,ID-22058,[],[]
12056,ID-31082,[],[]
12057,ID-25068,[],[]
12058,ID-31138,[],[]
12059,ID-17048     ,[],[]
12060,ID-27615,[],[]
12061,ID-27382     ,[],[]
12062,ID-29448,[],[]
12063,ID-00522,[],[]
12064,ID-33245     ,[],[]
12065,ID-21326,[],[203733]
12066,ID-02286,[],[]
12067,ID-30372,[],[]
12068,ID-24541,[],[]
12069,ID-28179,[],[]
12070,ID-27842,[],[]
12071,ID-00163     ,[],[]
12072,ID-30702,[],[]
12073,ID-23818,[],[]
12074,ID-12430     ,[],[]
12075,ID-28588,[],[]
12076,ID-29602,[],[]
12077,ID-28997,[],[]
12078,ID-21991     ,[13476],[]
12079,ID-26084,[],[]
12080,ID-25538,[],[]
12081,ID-27684,[],[]
12082,ID-27869,[],[]
12083,ID-27856,[],[]
12084,ID-15044     ,[],[]
12085,ID-34955,[],[]
12086,ID-28896,[],[]
12087,ID-16730     ,[],[]
12088,ID-30876,[],[]
12089,ID-27863,[],[]
12090,ID-24622,[],[]
12091,ID-30614,[],[]
12092,ID-29227,[],[]
12093,ID-30951,[],[]
12094,ID-31289,[],[]
12095,ID-32988,[],[]
12096,ID-33168,[],[]
12097,ID-03857     ,[],[]
12098,ID-24496,[],[6929]
12099,ID-30613,[],[]
12100,ID-27808     ,[],[]
12101,ID-23557,[66722],[]
12102,ID-21835,[],[]
12103,ID-18113,[],[]
12104,ID-31110,[],[]
12105,ID-27783,[],[]
12106,ID-24356,[],[]
12107,ID-28415,[],[]
12108,ID-22479,[],[]
12109,ID-06750     ,[],[]
12110,ID-25894     ,[],[]
12111,ID-34073,[],[]
12112,ID-00179     ,[],[]
12113,ID-30250,[],[]
12114,ID-00059     ,[],[]
12115,ID-31904,[],[105380]
12116,ID-15038     ,[],[]
12117,ID-20732,[],[]
12118,ID-08907     ,[],[]
12119,ID-32407,[],[99517]
12120,ID-00442     ,[],[]
12121,ID-27487     ,[],[]
12122,ID-27520     ,[],[]
12123,ID-30358,[],[]
12124,ID-23721,[],[]
12125,ID-09512     ,[],[]
12126,ID-28583,[],[]
12127,ID-29945,[],[]
12128,ID-21326     ,[],[]
12129,ID-27862,[],[]
12130,ID-31090,[],[]
12131,ID-22828,[],[]
12132,ID-20021,[],[150279]
12133,ID-30618,[],[]
12134,ID-30601,[],[]
12135,ID-24311,[],[]
12136,ID-22392,[],[]
12137,ID-32318,[],[]
12138,ID-23774     ,[],[]
12139,ID-28861,[],[]
12140,ID-10389     ,[11592],[]
12141,ID-30536,[],[]
12142,ID-30913,[],[]
12143,ID-31028,[],[]
12144,ID-30649,[],[15777]
12145,ID-23844,[],[]
12146,ID-35275,[],[40074]
12147,ID-28018,"[88612, 115912]",[]
12148,ID-25198,[],[]
12149,ID-25783     ,[],[]
12150,ID-28928,[],[]
12151,ID-09569,[],[]
12152,ID-21766     ,"[65297, 195267]",[]
12153,ID-27951     ,[12899],[]
12154,ID-30243,[],[]
12155,ID-28209,[],[]
12156,ID-28108,[],[]
12157,ID-23570,[],[]
12158,ID-04835     ,[],[]
12159,ID-23066     ,[14017],[]
12160,ID-27951,[],[]
12161,ID-27520,[],[]
12162,ID-29658,[],[68113]
12163,ID-26930,[],[]
12164,ID-21870     ,[],[]
12165,ID-19079,[],[]
12166,ID-28771,[],[]
12167,ID-26381,[],[]
12168,ID-13805,[],[]
12169,ID-21991,[],[]
12170,ID-30418,[],[]
12171,ID-32391,[],[]
12172,ID-10030     ,[],[]
12173,ID-27939,[],[]
12174,ID-21035,[],[]
12175,ID-28891,[],[]
12176,ID-00599     ,[],[]
12177,ID-25359,[],[]
12178,ID-00482     ,[],[]
12179,ID-28726,[],[]
12180,ID-36125,[],[]
12181,ID-33928,[],[64704]
12182,ID-32129,[],[]
12183,ID-31324,[],[]
12184,ID-29408     ,[],[]
12185,ID-32614,[],[]
12186,ID-10197     ,[],[]
12187,ID-17973,[],[]
12188,ID-11870     ,[],[]
12189,ID-31075,[],[]
12190,ID-32606,[],[]
12191,ID-33146,[],[]
12192,ID-26856,[],[]
12193,ID-16165     ,[],[]
12194,ID-29886,[112273],[]
12195,ID-32552,[],[]
12196,ID-33580,[],[]
12197,ID-30040,[],[209130]
12198,ID-30361,[],[]
12199,ID-33258     ,[],[]
12200,ID-28064,[],[147537]
12201,ID-33247,[13896],[69038]
12202,ID-31756,[],[]
12203,ID-00357     ,[],[]
12204,ID-06651     ,[],[]
12205,ID-27710     ,[],[]
12206,ID-28549,[],[]
12207,ID-30091,[],[]
12208,ID-21846,[],[]
12209,ID-29165,[],[]
12210,ID-21558     ,[],[]
12211,ID-31684,[],[]
12212,ID-20883     ,[],[]
12213,ID-24532,[],"[24111, 172074]"
12214,ID-32953,[],[]
12215,ID-32973,[],[]
12216,ID-18310     ,[],[]
12217,ID-20166     ,[],[]
12218,ID-27710,[],[]
12219,ID-29750     ,[],[]
12220,ID-21835     ,[],[]
12221,ID-32914,[],[]
12222,ID-33027,[],[]
12223,ID-26508     ,[],[]
12224,ID-30183,[],[]
12225,ID-17766,[],[]
12226,ID-33561,[],[]
12227,ID-33590,[],[]
12228,ID-31474,[],[]
12229,ID-27487,[],[]
12230,ID-19712     ,[],[]
12231,ID-29750,[],[]
12232,ID-33191,[],[]
12233,ID-28426,[],[]
12234,ID-31027,[],[]
12235,ID-31119,[],[]
12236,ID-30172,[],[]
12237,ID-26165,[],[]
12238,ID-23818     ,[],[]
12239,ID-28293,[],[197669]
12240,ID-21354     ,[],[]
12241,ID-20638,[],[]
12242,ID-32620,[],[]
12243,ID-33692,[],[]
12244,ID-18177,[],[]
12245,ID-31361,[],[]
12246,ID-00436     ,[],[]
12247,ID-29020,[],[]
12248,ID-11653     ,[],[]
12249,ID-01030     ,[],[]
12250,ID-31175,[],[]
12251,ID-33342,[],[]
12252,ID-23650,[],[]
12253,ID-29625,[],[]
12254,ID-27857,[],[]
12255,ID-21471     ,[],[]
12256,ID-00005     ,[],"[81781, 146113]"
12257,ID-22074     ,[],[]
